n_detections,mean_x,mean_y,std_x,std_y,bbox_area_norm_mean,bbox_area_norm_std,avg_pairwise_distance,min_pairwise_distance,max_pairwise_distance,top_lane_count,mid_lane_count,bot_lane_count,top_jungle_count,bot_jungle_count,river_count,baron_zone_count,dragon_zone_count,blue_base_count,red_base_count,lane_count_top,lane_count_mid,lane_count_bot,jungle_count,base_count,blue_side_count,red_side_count,center_count,lane_entropy,spread_score,grouping_score,image_id,image_width,image_height,label_file,cluster_label
1,0.496173,0.522959,0.0,0.0,0.007965482195,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00169,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00169.txt,0
1,0.496811,0.521046,0.0,0.0,0.008432315832,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00170,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00170.txt,0
1,0.497449,0.522959,0.0,0.0,0.009149878332,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00171,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00171.txt,0
1,0.498724,0.521046,0.0,0.0,0.007623787224,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00172,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00172.txt,0
1,0.498087,0.522959,0.0,0.0,0.008316850557,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00173,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00173.txt,0
1,0.496173,0.522321,0.0,0.0,0.0087561149,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00174,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00174.txt,0
1,0.49426,0.521046,0.0,0.0,0.007739252499,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00175,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00175.txt,0
1,0.497449,0.523597,0.0,0.0,0.0082485169199999,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00176,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00176.txt,0
1,0.49426,0.524235,0.0,0.0,0.008769135204,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00177,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00177.txt,0
1,0.496811,0.51977,0.0,0.0,0.00819478712,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00178,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00178.txt,0
1,0.494898,0.521046,0.0,0.0,0.00830708788,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00179,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00179.txt,0
1,0.494898,0.520408,0.0,0.0,0.008655295554,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00180,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00180.txt,0
1,0.495536,0.521684,0.0,0.0,0.008785402931,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00181,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00181.txt,0
1,0.498724,0.524872,0.0,0.0,0.00853160139,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00182,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00182.txt,0
1,0.494898,0.521684,0.0,0.0,0.008668310756,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00183,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00183.txt,0
1,0.5,0.524872,0.0,0.0,0.008066304092,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00184,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00184.txt,0
1,0.495536,0.521684,0.0,0.0,0.00785806086,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00185,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00185.txt,0
1,0.494898,0.522321,0.0,0.0,0.00807606932,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00186,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00186.txt,0
1,0.496173,0.520408,0.0,0.0,0.00774422121,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00187,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00187.txt,0
1,0.496173,0.523597,0.0,0.0,0.007412286365,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00188,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00188.txt,0
1,0.498087,0.520408,0.0,0.0,0.008551126744,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00189,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00189.txt,0
1,0.495536,0.522321,0.0,0.0,0.00797027361,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00190,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00190.txt,0
1,0.498087,0.521046,0.0,0.0,0.0077457601,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00191,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00191.txt,0
1,0.498087,0.521684,0.0,0.0,0.00763354735,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00192,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00192.txt,0
1,0.496173,0.521046,0.0,0.0,0.00926371288,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00193,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00193.txt,0
1,0.496173,0.521046,0.0,0.0,0.00785806086,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00194,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00194.txt,0
1,0.496173,0.521684,0.0,0.0,0.008434034569,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00195,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00195.txt,0
1,0.496811,0.521684,0.0,0.0,0.008316850557,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00196,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00196.txt,0
1,0.49426,0.522321,0.0,0.0,0.00752124659,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00197,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00197.txt,0
1,0.496811,0.522321,0.0,0.0,0.00841930063,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00198,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00198.txt,0
1,0.497449,0.522321,0.0,0.0,0.0069795270719999,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00199,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00199.txt,0
1,0.496811,0.521046,0.0,0.0,0.007508231388,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00200,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00200.txt,0
1,0.497449,0.521684,0.0,0.0,0.00907178712,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00201,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00201.txt,0
1,0.497449,0.522321,0.0,0.0,0.008313598032,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00202,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00202.txt,0
1,0.498724,0.521684,0.0,0.0,0.00818674318,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00203,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00203.txt,0
1,0.493622,0.521684,0.0,0.0,0.007971989796,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00204,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00204.txt,0
1,0.493622,0.524235,0.0,0.0,0.007522960225,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00205,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00205.txt,0
1,0.494898,0.523597,0.0,0.0,0.00830708788,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00206,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00206.txt,0
1,0.495536,0.524235,0.0,0.0,0.00740903384,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00207,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00207.txt,0
1,0.495536,0.522959,0.0,0.0,0.009253955305,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00208,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00208.txt,0
1,0.498724,0.522321,0.0,0.0,0.007623787224,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00209,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00209.txt,0
1,0.495536,0.523597,0.0,0.0,0.0088292820439999,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00210,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00210.txt,0
1,0.496811,0.523597,0.0,0.0,0.00819478712,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00211,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00211.txt,0
1,0.496811,0.522321,0.0,0.0,0.008201294721,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00212,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00212.txt,0
1,0.498087,0.524235,0.0,0.0,0.0082680473759999,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00213,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00213.txt,0
1,0.495536,0.521684,0.0,0.0,0.008085829446,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00214,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00214.txt,0
1,0.497449,0.523597,0.0,0.0,0.00763354735,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00215,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00215.txt,0
1,0.494898,0.520408,0.0,0.0,0.008199758382,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00216,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00216.txt,0
1,0.494898,0.521684,0.0,0.0,0.008668310756,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00217,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00217.txt,0
1,0.495536,0.521684,0.0,0.0,0.008541366618,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00218,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00218.txt,0
1,0.496173,0.521046,0.0,0.0,0.008547871668,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00219,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00219.txt,0
1,0.496173,0.51977,0.0,0.0,0.0090261841679999,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00220,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00220.txt,0
1,0.498724,0.521684,0.0,0.0,0.008434034569,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00221,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00221.txt,0
1,0.496811,0.522321,0.0,0.0,0.00864381414,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00222,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00222.txt,0
1,0.496173,0.522959,0.0,0.0,0.00818674318,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00223,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00223.txt,0
1,0.498087,0.523597,0.0,0.0,0.00819478712,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00224,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00224.txt,0
1,0.496811,0.520408,0.0,0.0,0.009270223032,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00225,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00225.txt,0
1,0.497449,0.521046,0.0,0.0,0.009029439244,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00226,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00226.txt,0
1,0.494898,0.521684,0.0,0.0,0.007522960225,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00227,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00227.txt,0
1,0.496173,0.522321,0.0,0.0,0.00808257437,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00228,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00228.txt,0
1,0.498724,0.521684,0.0,0.0,0.00774422121,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00229,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00229.txt,0
1,0.496811,0.522959,0.0,0.0,0.00718452033,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00230,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00230.txt,0
1,0.497449,0.522321,0.0,0.0,0.008066304092,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00231,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00231.txt,0
1,0.497449,0.522959,0.0,0.0,0.007965482195,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00232,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00232.txt,0
1,0.496811,0.523597,0.0,0.0,0.00729673308,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00233,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00233.txt,0
1,0.498087,0.521684,0.0,0.0,0.0071942804559999,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00234,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00234.txt,0
1,0.495536,0.523597,0.0,0.0,0.0073032406809999,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00235,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00235.txt,0
1,0.495536,0.521684,0.0,0.0,0.00785806086,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00236,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00236.txt,0
1,0.496811,0.520408,0.0,0.0,0.008551126744,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00237,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00237.txt,0
1,0.5,0.516582,0.0,0.0,0.007965482195,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00238,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00238.txt,0
1,0.501276,0.510842,0.0,0.0,0.00785806086,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,coloured_noised_pantheon_1_00239,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_pantheon_1_00239.txt,0
1,0.146046,0.880102,0.0,0.0,0.0069795270719999,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,1.0,coloured_noised_ryze_1_00000,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_ryze_1_00000.txt,1
1,0.146684,0.881378,0.0,0.0,0.00730169924,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,1.0,coloured_noised_ryze_1_00001,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_ryze_1_00001.txt,1
1,0.149235,0.878827,0.0,0.0,0.0068721924719999,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,1.0,coloured_noised_ryze_1_00002,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_ryze_1_00002.txt,1
1,0.152423,0.876913,0.0,0.0,0.0066622381559999,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,1.0,coloured_noised_ryze_1_00003,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_ryze_1_00003.txt,1
1,0.153061,0.874362,0.0,0.0,0.0069762745469999,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,1.0,coloured_noised_ryze_1_00004,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_ryze_1_00004.txt,1
1,0.155612,0.872449,0.0,0.0,0.0068721924719999,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,1.0,coloured_noised_ryze_1_00005,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_ryze_1_00005.txt,1
1,0.156888,0.869898,0.0,0.0,0.006657439088,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,1.0,coloured_noised_ryze_1_00006,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_ryze_1_00006.txt,1
1,0.154974,0.866709,0.0,0.0,0.006457247449,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,1.0,coloured_noised_ryze_1_00007,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_ryze_1_00007.txt,1
1,0.158163,0.866071,0.0,0.0,0.00585048636,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,1.0,coloured_noised_ryze_1_00008,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_ryze_1_00008.txt,1
1,0.157526,0.862245,0.0,0.0,0.006153054092,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,1.0,coloured_noised_ryze_1_00009,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_ryze_1_00009.txt,1
1,0.159439,0.862245,0.0,0.0,0.006663946689,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,1.0,coloured_noised_ryze_1_00010,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_ryze_1_00010.txt,1
1,0.157526,0.860332,0.0,0.0,0.00729673308,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,1.0,coloured_noised_ryze_1_00011,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_ryze_1_00011.txt,1
1,0.158801,0.857781,0.0,0.0,0.0070852347719999,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,1.0,coloured_noised_ryze_1_00012,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_ryze_1_00012.txt,1
1,0.163903,0.854592,0.0,0.0,0.0065597829809999,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,1.0,coloured_noised_ryze_1_00013,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_ryze_1_00013.txt,1
1,0.163265,0.852679,0.0,0.0,0.006351537198,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,1.0,coloured_noised_ryze_1_00014,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_ryze_1_00014.txt,1
1,0.162628,0.848214,0.0,0.0,0.0063547922739999,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,1.0,coloured_noised_ryze_1_00015,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_ryze_1_00015.txt,1
1,0.164541,0.845663,0.0,0.0,0.006455700906,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,1.0,coloured_noised_ryze_1_00016,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_ryze_1_00016.txt,1
1,0.163903,0.844388,0.0,0.0,0.0065565304559999,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,1.0,coloured_noised_ryze_1_00017,360,360,G:\LOL ML project\mid_dataset\labels\coloured_noised_ryze_1_00017.txt,1
